1670520408.819886,10.10.1.100:37776,0,28,28,27
1670520408.933677,10.10.1.100:37778,0,20,21,21
1670520408.935230,10.10.1.100:37780,0,22,21,21
1670520408.938051,10.10.1.100:37776,0,28,28,27
1670520409.027262,10.10.1.100:37778,0,20,22,21
1670520409.028969,10.10.1.100:37780,0,22,21,21
1670520409.032106,10.10.1.100:37776,0,28,28,27
1670520409.117872,10.10.1.100:37778,0,20,22,21
1670520409.119343,10.10.1.100:37780,0,22,21,21
1670520409.122018,10.10.1.100:37776,0,28,28,27
1670520409.199995,10.10.1.100:37778,0,20,22,21
1670520409.201443,10.10.1.100:37780,0,22,21,21
1670520409.204146,10.10.1.100:37776,0,28,28,27
1670520409.282134,10.10.1.100:37778,0,20,22,21
1670520409.283642,10.10.1.100:37780,0,22,22,21
1670520409.286321,10.10.1.100:37776,0,28,28,27
1670520409.364405,10.10.1.100:37778,0,20,22,21
1670520409.365941,10.10.1.100:37780,0,22,22,21
1670520409.368643,10.10.1.100:37776,0,28,28,27
1670520409.445931,10.10.1.100:37778,0,20,22,21
1670520409.447463,10.10.1.100:37780,0,22,22,21
1670520409.450233,10.10.1.100:37776,0,28,28,27
1670520409.527397,10.10.1.100:37778,0,20,22,21
1670520409.528833,10.10.1.100:37780,0,22,22,21
1670520409.531572,10.10.1.100:37776,0,28,28,27
1670520409.609333,10.10.1.100:37778,0,20,22,21
1670520409.610785,10.10.1.100:37780,0,22,22,21
1670520409.613521,10.10.1.100:37776,0,28,28,27
1670520409.691598,10.10.1.100:37778,0,20,22,21
1670520409.693222,10.10.1.100:37780,0,22,22,21
1670520409.695920,10.10.1.100:37776,1,29,26,14
1670520409.774083,10.10.1.100:37778,0,20,22,21
1670520409.775581,10.10.1.100:37780,0,22,22,21
1670520409.778358,10.10.1.100:37776,1,29,25,14
1670520409.856167,10.10.1.100:37778,1,21,18,11
1670520409.857679,10.10.1.100:37780,0,22,22,21
1670520409.860454,10.10.1.100:37776,1,29,25,14
1670520409.938111,10.10.1.100:37778,1,21,15,11
1670520409.939590,10.10.1.100:37780,0,22,22,21
1670520409.942268,10.10.1.100:37776,1,29,25,14
1670520410.019740,10.10.1.100:37778,1,21,15,11
1670520410.021177,10.10.1.100:37780,0,22,22,21
1670520410.023886,10.10.1.100:37776,1,29,25,14
1670520410.101175,10.10.1.100:37778,1,21,15,11
1670520410.102665,10.10.1.100:37780,1,23,19,11
1670520410.105422,10.10.1.100:37776,1,29,25,14
1670520410.182941,10.10.1.100:37778,1,21,15,11
1670520410.184397,10.10.1.100:37780,1,23,17,11
1670520410.187090,10.10.1.100:37776,1,29,24,14
1670520410.264726,10.10.1.100:37778,1,21,15,11
1670520410.266204,10.10.1.100:37780,1,23,16,11
1670520410.268915,10.10.1.100:37776,1,29,21,14
1670520410.346545,10.10.1.100:37778,1,21,14,11
1670520410.348059,10.10.1.100:37780,1,23,15,11
1670520410.350708,10.10.1.100:37776,1,29,20,14
1670520410.427895,10.10.1.100:37778,1,21,14,11
1670520410.429353,10.10.1.100:37780,1,23,15,11
1670520410.432102,10.10.1.100:37776,1,29,16,14
1670520410.509364,10.10.1.100:37778,1,21,14,11
1670520410.510884,10.10.1.100:37780,1,23,15,11
1670520410.513557,10.10.1.100:37776,0,29,14,14
1670520410.591447,10.10.1.100:37778,1,21,11,11
1670520410.592896,10.10.1.100:37780,1,23,15,11
1670520410.595600,10.10.1.100:37776,0,29,14,14
1670520410.673854,10.10.1.100:37778,0,21,11,11
1670520410.675354,10.10.1.100:37780,1,23,15,11
1670520410.678010,10.10.1.100:37776,0,29,14,14
1670520410.756126,10.10.1.100:37778,0,21,11,11
1670520410.757558,10.10.1.100:37780,1,23,11,11
1670520410.760284,10.10.1.100:37776,0,29,14,14
1670520410.837999,10.10.1.100:37778,0,21,11,11
1670520410.839488,10.10.1.100:37780,0,23,11,11
1670520410.842144,10.10.1.100:37776,0,29,14,14
1670520410.919937,10.10.1.100:37778,0,21,11,11
1670520410.921384,10.10.1.100:37780,0,23,11,11
1670520410.924083,10.10.1.100:37776,0,29,14,14
1670520411.002233,10.10.1.100:37778,0,21,11,11
1670520411.003726,10.10.1.100:37780,0,23,11,11
1670520411.006387,10.10.1.100:37776,0,29,14,14
1670520411.084132,10.10.1.100:37778,0,21,12,11
1670520411.085601,10.10.1.100:37780,0,23,11,11
1670520411.088328,10.10.1.100:37776,0,29,15,14
1670520411.168363,10.10.1.100:37778,0,21,12,11
1670520411.169805,10.10.1.100:37780,0,23,11,11
1670520411.172620,10.10.1.100:37776,0,29,15,14
1670520411.250460,10.10.1.100:37778,0,21,12,11
1670520411.251924,10.10.1.100:37780,0,23,12,11
1670520411.254584,10.10.1.100:37776,0,29,15,14
1670520411.332773,10.10.1.100:37778,0,21,12,11
1670520411.334201,10.10.1.100:37780,0,23,12,11
1670520411.336899,10.10.1.100:37776,0,29,15,14
1670520411.414384,10.10.1.100:37778,0,21,12,11
1670520411.415870,10.10.1.100:37780,0,23,12,11
1670520411.418520,10.10.1.100:37776,0,29,15,14
1670520411.496818,10.10.1.100:37778,0,21,12,11
1670520411.498333,10.10.1.100:37780,0,23,12,11
1670520411.501063,10.10.1.100:37776,0,29,16,14
1670520411.579194,10.10.1.100:37778,0,21,13,11
1670520411.580665,10.10.1.100:37780,0,23,12,11
1670520411.583776,10.10.1.100:37776,0,29,16,14
1670520411.661578,10.10.1.100:37778,0,21,13,11
1670520411.663070,10.10.1.100:37780,0,23,12,11
1670520411.665777,10.10.1.100:37776,0,29,16,14
1670520411.744293,10.10.1.100:37778,0,21,13,11
1670520411.745768,10.10.1.100:37780,0,23,13,11
1670520411.748451,10.10.1.100:37776,0,29,16,14
1670520411.826662,10.10.1.100:37778,0,21,13,11
1670520411.828137,10.10.1.100:37780,0,23,13,11
1670520411.830826,10.10.1.100:37776,0,29,16,14
1670520411.908802,10.10.1.100:37778,0,21,13,11
1670520411.910306,10.10.1.100:37780,0,23,13,11
1670520411.912998,10.10.1.100:37776,0,29,16,14
1670520411.990686,10.10.1.100:37778,0,21,13,11
1670520411.992181,10.10.1.100:37780,0,23,13,11
1670520411.995035,10.10.1.100:37776,0,29,17,14
1670520412.074708,10.10.1.100:37778,0,21,14,11
1670520412.076203,10.10.1.100:37780,0,23,13,11
1670520412.079032,10.10.1.100:37776,0,29,17,14
1670520412.158465,10.10.1.100:37778,0,21,14,11
1670520412.159933,10.10.1.100:37780,0,23,13,11
1670520412.162706,10.10.1.100:37776,0,29,17,14
1670520412.241661,10.10.1.100:37778,0,21,14,11
1670520412.243127,10.10.1.100:37780,0,23,14,11
1670520412.245836,10.10.1.100:37776,0,29,17,14
1670520412.385053,10.10.1.100:37778,0,21,14,11
1670520412.387676,10.10.1.100:37780,0,23,14,11
1670520412.392630,10.10.1.100:37776,0,29,17,14
1670520412.499181,10.10.1.100:37778,0,21,14,11
1670520412.500595,10.10.1.100:37780,0,23,14,11
1670520412.503375,10.10.1.100:37776,0,29,18,14
1670520412.581297,10.10.1.100:37778,0,21,15,11
1670520412.583078,10.10.1.100:37780,0,23,14,11
1670520412.585836,10.10.1.100:37776,0,29,18,14
1670520412.663983,10.10.1.100:37778,0,21,15,11
1670520412.665442,10.10.1.100:37780,0,23,14,11
1670520412.668211,10.10.1.100:37776,0,29,18,14
1670520412.746549,10.10.1.100:37778,0,21,15,11
1670520412.748072,10.10.1.100:37780,0,23,15,11
1670520412.750822,10.10.1.100:37776,0,29,18,14
1670520412.849804,10.10.1.100:37778,0,21,15,11
1670520412.852453,10.10.1.100:37780,0,23,15,11
1670520412.858231,10.10.1.100:37776,0,29,18,14
1670520413.001782,10.10.1.100:37778,0,21,15,11
1670520413.004458,10.10.1.100:37780,0,23,15,11
1670520413.009194,10.10.1.100:37776,0,29,18,14
1670520413.148893,10.10.1.100:37778,0,21,15,11
1670520413.151547,10.10.1.100:37780,0,23,15,11
1670520413.156357,10.10.1.100:37776,0,29,19,14
1670520413.256673,10.10.1.100:37778,0,21,16,11
1670520413.258176,10.10.1.100:37780,0,23,15,11
1670520413.260903,10.10.1.100:37776,0,29,19,14
1670520413.338860,10.10.1.100:37778,0,21,16,11
1670520413.340365,10.10.1.100:37780,0,23,16,11
1670520413.343067,10.10.1.100:37776,0,29,19,14
1670520413.420546,10.10.1.100:37778,0,21,16,11
1670520413.421987,10.10.1.100:37780,0,23,16,11
1670520413.424775,10.10.1.100:37776,0,29,19,14
1670520413.502641,10.10.1.100:37778,0,21,16,11
1670520413.504190,10.10.1.100:37780,0,23,16,11
1670520413.506943,10.10.1.100:37776,0,29,19,14
1670520413.585089,10.10.1.100:37778,0,21,16,11
1670520413.586649,10.10.1.100:37780,0,23,16,11
1670520413.589386,10.10.1.100:37776,0,29,19,14
1670520413.666925,10.10.1.100:37778,0,21,16,11
1670520413.668407,10.10.1.100:37780,0,23,16,11
1670520413.671117,10.10.1.100:37776,0,29,20,14
1670520413.748909,10.10.1.100:37778,0,21,17,11
1670520413.750326,10.10.1.100:37780,0,23,16,11
1670520413.753103,10.10.1.100:37776,0,29,20,14
1670520413.830243,10.10.1.100:37778,0,21,17,11
1670520413.831875,10.10.1.100:37780,0,23,16,11
1670520413.834811,10.10.1.100:37776,0,29,20,14
1670520413.912359,10.10.1.100:37778,0,21,17,11
1670520413.913816,10.10.1.100:37780,0,23,16,11
1670520413.916500,10.10.1.100:37776,0,29,20,14
1670520413.994912,10.10.1.100:37778,0,21,17,11
1670520413.996335,10.10.1.100:37780,0,23,17,11
1670520413.999004,10.10.1.100:37776,0,29,20,14
1670520414.076996,10.10.1.100:37778,0,21,17,11
1670520414.078493,10.10.1.100:37780,0,23,17,11
1670520414.081165,10.10.1.100:37776,0,29,20,14
1670520414.160199,10.10.1.100:37778,0,21,17,11
1670520414.161669,10.10.1.100:37780,0,23,17,11
1670520414.164440,10.10.1.100:37776,0,29,20,14
1670520414.241699,10.10.1.100:37778,0,21,17,11
1670520414.243186,10.10.1.100:37780,0,23,17,11
1670520414.245849,10.10.1.100:37776,0,29,20,14
1670520414.343323,10.10.1.100:37778,0,21,17,11
1670520414.345981,10.10.1.100:37780,0,23,17,11
1670520414.350725,10.10.1.100:37776,0,29,21,14
1670520414.488340,10.10.1.100:37778,0,21,18,11
1670520414.490777,10.10.1.100:37780,0,23,17,11
1670520414.495236,10.10.1.100:37776,0,29,21,14
1670520414.607485,10.10.1.100:37778,0,21,18,11
1670520414.609030,10.10.1.100:37780,0,23,17,11
1670520414.612291,10.10.1.100:37776,0,29,21,14
1670520414.753805,10.10.1.100:37778,0,21,18,11
1670520414.756512,10.10.1.100:37780,0,23,18,11
1670520414.761304,10.10.1.100:37776,0,29,21,14
1670520414.870409,10.10.1.100:37778,0,21,18,11
1670520414.871946,10.10.1.100:37780,0,23,18,11
1670520414.874710,10.10.1.100:37776,0,29,21,14
1670520414.952901,10.10.1.100:37778,0,21,18,11
1670520414.954386,10.10.1.100:37780,0,23,18,11
1670520414.957448,10.10.1.100:37776,0,29,21,14
1670520415.035705,10.10.1.100:37778,0,21,19,11
1670520415.037170,10.10.1.100:37780,0,23,18,11
1670520415.039929,10.10.1.100:37776,0,29,22,14
1670520415.118982,10.10.1.100:37778,0,21,19,11
1670520415.120499,10.10.1.100:37780,0,23,18,11
1670520415.123242,10.10.1.100:37776,0,29,22,14
1670520415.201311,10.10.1.100:37778,0,21,19,11
1670520415.202753,10.10.1.100:37780,0,23,18,11
1670520415.205590,10.10.1.100:37776,0,29,22,14
1670520415.283874,10.10.1.100:37778,0,21,19,11
1670520415.285288,10.10.1.100:37780,0,23,18,11
1670520415.288041,10.10.1.100:37776,0,29,22,14
1670520415.365924,10.10.1.100:37778,0,21,19,11
1670520415.367472,10.10.1.100:37780,0,23,19,11
1670520415.370230,10.10.1.100:37776,0,29,22,14
1670520415.448863,10.10.1.100:37778,0,21,19,11
1670520415.450372,10.10.1.100:37780,0,23,19,11
1670520415.453110,10.10.1.100:37776,0,29,22,14
1670520415.531656,10.10.1.100:37778,0,21,19,11
1670520415.533156,10.10.1.100:37780,0,23,19,11
1670520415.535915,10.10.1.100:37776,0,29,22,14
1670520415.613851,10.10.1.100:37778,0,21,19,11
1670520415.615363,10.10.1.100:37780,0,23,19,11
1670520415.618055,10.10.1.100:37776,0,29,22,14
1670520415.696099,10.10.1.100:37778,0,21,19,11
1670520415.697378,10.10.1.100:37780,0,23,19,11
1670520415.699721,10.10.1.100:37776,0,29,23,14
1670520415.776005,10.10.1.100:37778,0,21,20,11
1670520415.777026,10.10.1.100:37780,0,23,19,11
1670520415.778954,10.10.1.100:37776,0,29,23,14
1670520415.855424,10.10.1.100:37778,0,21,20,11
1670520415.856443,10.10.1.100:37780,0,23,19,11
1670520415.858374,10.10.1.100:37776,0,29,23,14
1670520415.936117,10.10.1.100:37778,0,21,20,11
1670520415.937612,10.10.1.100:37780,0,23,19,11
1670520415.940332,10.10.1.100:37776,0,29,23,14
1670520416.067873,10.10.1.100:37778,0,21,20,11
1670520416.070428,10.10.1.100:37780,0,23,20,11
1670520416.075311,10.10.1.100:37776,0,29,23,14
1670520416.212758,10.10.1.100:37778,0,21,20,11
1670520416.214294,10.10.1.100:37780,0,23,20,11
1670520416.216826,10.10.1.100:37776,0,29,23,14
1670520416.293204,10.10.1.100:37778,0,21,20,11
1670520416.294586,10.10.1.100:37780,0,23,20,11
1670520416.296881,10.10.1.100:37776,0,29,23,14
1670520416.373772,10.10.1.100:37778,0,21,20,11
1670520416.375241,10.10.1.100:37780,0,23,20,11
1670520416.377897,10.10.1.100:37776,0,29,23,14
1670520416.455929,10.10.1.100:37778,0,21,20,11
1670520416.457772,10.10.1.100:37780,0,23,20,11
1670520416.460470,10.10.1.100:37776,0,29,23,14
1670520416.538083,10.10.1.100:37778,0,21,21,11
1670520416.539612,10.10.1.100:37780,0,23,20,11
1670520416.542265,10.10.1.100:37776,0,29,24,14
1670520416.622322,10.10.1.100:37778,0,21,21,11
1670520416.623656,10.10.1.100:37780,0,23,20,11
1670520416.626556,10.10.1.100:37776,0,29,24,14
1670520416.704960,10.10.1.100:37778,0,21,21,11
1670520416.706303,10.10.1.100:37780,0,23,20,11
1670520416.708953,10.10.1.100:37776,0,29,24,14
1670520416.786384,10.10.1.100:37778,0,21,21,11
1670520416.787679,10.10.1.100:37780,0,23,21,11
1670520416.789936,10.10.1.100:37776,0,29,24,14
1670520416.867250,10.10.1.100:37778,0,21,21,11
1670520416.868692,10.10.1.100:37780,0,23,21,11
1670520416.871379,10.10.1.100:37776,0,29,24,14
1670520416.949508,10.10.1.100:37778,0,21,21,11
1670520416.951006,10.10.1.100:37780,0,23,21,11
1670520416.953662,10.10.1.100:37776,0,29,24,14
1670520417.033069,10.10.1.100:37778,0,21,21,11
1670520417.034509,10.10.1.100:37780,0,23,21,11
1670520417.037202,10.10.1.100:37776,0,29,24,14
1670520417.115720,10.10.1.100:37778,0,21,21,11
1670520417.117184,10.10.1.100:37780,0,23,21,11
1670520417.119973,10.10.1.100:37776,0,29,24,14
1670520417.260442,10.10.1.100:37778,0,21,21,11
1670520417.262645,10.10.1.100:37780,0,23,21,11
1670520417.266823,10.10.1.100:37776,0,29,24,14
1670520417.372574,10.10.1.100:37778,0,21,22,11
1670520417.373801,10.10.1.100:37780,0,23,21,11
1670520417.376207,10.10.1.100:37776,0,29,25,14
1670520417.460341,10.10.1.100:37778,0,21,22,11
1670520417.462969,10.10.1.100:37780,0,23,21,11
1670520417.467712,10.10.1.100:37776,0,29,25,14
1670520417.603338,10.10.1.100:37778,0,21,22,11
1670520417.605638,10.10.1.100:37780,0,23,21,11
1670520417.610049,10.10.1.100:37776,0,29,25,14
1670520417.725025,10.10.1.100:37778,0,21,22,11
1670520417.726303,10.10.1.100:37780,0,23,22,11
1670520417.728609,10.10.1.100:37776,0,29,25,14
1670520417.805472,10.10.1.100:37778,0,21,22,11
1670520417.806758,10.10.1.100:37780,0,23,22,11
1670520417.809058,10.10.1.100:37776,0,29,25,14
1670520417.886216,10.10.1.100:37778,0,21,22,11
1670520417.887742,10.10.1.100:37780,0,23,22,11
1670520417.890414,10.10.1.100:37776,0,29,25,14
1670520417.996554,10.10.1.100:37778,0,21,22,11
1670520417.999172,10.10.1.100:37780,0,23,22,11
1670520418.004072,10.10.1.100:37776,0,29,25,14
1670520418.145051,10.10.1.100:37778,0,21,22,11
1670520418.147683,10.10.1.100:37780,0,23,22,11
1670520418.152509,10.10.1.100:37776,0,29,26,14
1670520418.269023,10.10.1.100:37778,0,21,23,11
1670520418.271555,10.10.1.100:37780,0,23,22,11
1670520418.275603,10.10.1.100:37776,0,29,26,14
1670520418.417226,10.10.1.100:37778,0,21,23,11
1670520418.419884,10.10.1.100:37780,0,23,22,11
1670520418.424665,10.10.1.100:37776,0,29,26,14
1670520418.562203,10.10.1.100:37778,0,21,23,11
1670520418.564779,10.10.1.100:37780,0,23,23,11
1670520418.569472,10.10.1.100:37776,0,29,26,14
1670520418.652920,10.10.1.100:37778,0,21,23,11
1670520418.654400,10.10.1.100:37780,0,23,23,11
1670520418.657152,10.10.1.100:37776,0,29,26,14
1670520418.735596,10.10.1.100:37778,0,21,23,11
1670520418.736872,10.10.1.100:37780,0,23,23,11
1670520418.739156,10.10.1.100:37776,0,29,26,14
1670520418.816320,10.10.1.100:37778,0,21,23,11
1670520418.817560,10.10.1.100:37780,0,23,23,11
1670520418.819873,10.10.1.100:37776,0,29,26,14
1670520418.897452,10.10.1.100:37778,0,21,23,11
1670520418.899237,10.10.1.100:37780,0,23,23,11
1670520418.901920,10.10.1.100:37776,0,29,26,14
1670520418.979946,10.10.1.100:37778,2,23,20,11
1670520418.981393,10.10.1.100:37780,0,23,23,11
1670520418.984214,10.10.1.100:37776,0,29,27,14
1670520419.062311,10.10.1.100:37778,2,23,19,11
1670520419.063815,10.10.1.100:37780,0,23,23,11
1670520419.066482,10.10.1.100:37776,0,29,27,14
1670520419.145692,10.10.1.100:37778,2,23,18,11
1670520419.147277,10.10.1.100:37780,0,23,23,11
1670520419.150025,10.10.1.100:37776,0,29,27,14
1670520419.228559,10.10.1.100:37778,2,23,18,11
1670520419.230018,10.10.1.100:37780,0,23,23,11
1670520419.232742,10.10.1.100:37776,0,29,27,14
1670520419.309690,10.10.1.100:37778,2,23,17,11
1670520419.311097,10.10.1.100:37780,1,24,21,11
1670520419.313360,10.10.1.100:37776,0,29,27,14
1670520419.392075,10.10.1.100:37778,2,23,17,11
1670520419.393329,10.10.1.100:37780,1,24,21,11
1670520419.395708,10.10.1.100:37776,0,29,27,14
1670520419.496880,10.10.1.100:37778,2,23,17,11
1670520419.499590,10.10.1.100:37780,1,24,20,11
1670520419.504452,10.10.1.100:37776,0,29,27,14
1670520419.638644,10.10.1.100:37778,2,23,15,11
1670520419.641175,10.10.1.100:37780,1,24,19,11
1670520419.645508,10.10.1.100:37776,0,29,27,14
1670520419.747690,10.10.1.100:37778,2,23,11,11
1670520419.749215,10.10.1.100:37780,1,24,19,11
1670520419.751891,10.10.1.100:37776,0,29,27,14
1670520419.859954,10.10.1.100:37778,0,23,11,11
1670520419.862476,10.10.1.100:37780,1,24,18,11
1670520419.867433,10.10.1.100:37776,0,29,27,14
1670520420.002402,10.10.1.100:37778,0,23,11,11
1670520420.004768,10.10.1.100:37780,1,24,13,11
1670520420.009109,10.10.1.100:37776,1,30,26,13
1670520420.116286,10.10.1.100:37778,0,23,11,11
1670520420.117757,10.10.1.100:37780,0,24,11,11
1670520420.120448,10.10.1.100:37776,1,30,23,13
1670520420.198327,10.10.1.100:37778,0,23,11,11
1670520420.199861,10.10.1.100:37780,0,24,11,11
1670520420.202507,10.10.1.100:37776,1,30,20,13
1670520420.280258,10.10.1.100:37778,0,23,11,11
1670520420.281684,10.10.1.100:37780,0,24,11,11
1670520420.284371,10.10.1.100:37776,1,30,17,13
1670520420.361948,10.10.1.100:37778,0,23,11,11
1670520420.363470,10.10.1.100:37780,0,24,11,11
1670520420.366160,10.10.1.100:37776,1,30,15,13
1670520420.443657,10.10.1.100:37778,0,23,11,11
1670520420.445138,10.10.1.100:37780,0,24,11,11
1670520420.447848,10.10.1.100:37776,1,30,13,13
1670520420.526987,10.10.1.100:37778,0,23,12,11
1670520420.528405,10.10.1.100:37780,0,24,11,11
1670520420.531075,10.10.1.100:37776,1,30,13,13
1670520420.608784,10.10.1.100:37778,0,23,12,11
1670520420.610253,10.10.1.100:37780,0,24,12,11
1670520420.612968,10.10.1.100:37776,0,30,13,13
1670520420.690384,10.10.1.100:37778,0,23,12,11
1670520420.691890,10.10.1.100:37780,0,24,12,11
1670520420.694571,10.10.1.100:37776,0,30,13,13
1670520420.772336,10.10.1.100:37778,0,23,12,11
1670520420.773775,10.10.1.100:37780,0,24,12,11
1670520420.776529,10.10.1.100:37776,0,30,13,13
1670520420.854218,10.10.1.100:37778,0,23,12,11
1670520420.855717,10.10.1.100:37780,0,24,12,11
1670520420.858352,10.10.1.100:37776,0,30,14,13
1670520420.936356,10.10.1.100:37778,0,23,13,11
1670520420.937822,10.10.1.100:37780,0,24,12,11
1670520420.940560,10.10.1.100:37776,0,30,14,13
1670520421.060899,10.10.1.100:37778,0,23,13,11
1670520421.063614,10.10.1.100:37780,0,24,12,11
1670520421.068391,10.10.1.100:37776,0,30,14,13
1670520421.197881,10.10.1.100:37778,0,23,13,11
1670520421.200399,10.10.1.100:37780,0,24,13,11
1670520421.204843,10.10.1.100:37776,0,30,14,13
1670520421.283287,10.10.1.100:37778,0,23,13,11
1670520421.284799,10.10.1.100:37780,0,24,13,11
1670520421.287518,10.10.1.100:37776,0,30,14,13
1670520421.365228,10.10.1.100:37778,0,23,13,11
1670520421.366692,10.10.1.100:37780,0,24,13,11
1670520421.369563,10.10.1.100:37776,0,30,15,13
1670520421.447547,10.10.1.100:37778,0,23,14,11
1670520421.448995,10.10.1.100:37780,0,24,13,11
1670520421.451717,10.10.1.100:37776,0,30,15,13
