1670529709.172266,10.10.1.100:37794,1,2,17,17
1670529709.173684,10.10.1.100:37796,0,9,20,20
1670529709.175068,10.10.1.100:37792,1,1,20,18
1670529709.254692,10.10.1.100:37794,1,2,17,17
1670529709.255868,10.10.1.100:37796,0,9,20,20
1670529709.256991,10.10.1.100:37792,1,1,18,18
1670529709.336073,10.10.1.100:37794,0,2,17,17
1670529709.337398,10.10.1.100:37796,0,9,20,20
1670529709.338740,10.10.1.100:37792,1,1,18,18
1670529709.418641,10.10.1.100:37794,0,2,18,17
1670529709.419834,10.10.1.100:37796,0,9,20,20
1670529709.420958,10.10.1.100:37792,0,1,18,18
1670529709.499314,10.10.1.100:37794,0,2,18,17
1670529709.500443,10.10.1.100:37796,0,9,21,20
1670529709.501564,10.10.1.100:37792,0,1,18,18
1670529709.580692,10.10.1.100:37794,0,2,18,17
1670529709.582066,10.10.1.100:37796,0,9,23,20
1670529709.583444,10.10.1.100:37792,0,1,18,18
1670529709.662514,10.10.1.100:37794,0,2,18,17
1670529709.663680,10.10.1.100:37796,0,9,24,20
1670529709.664802,10.10.1.100:37792,0,1,18,18
1670529709.743733,10.10.1.100:37794,0,2,18,17
1670529709.745119,10.10.1.100:37796,0,9,24,20
1670529709.746530,10.10.1.100:37792,0,1,19,18
1670529709.825861,10.10.1.100:37794,0,2,18,17
1670529709.827344,10.10.1.100:37796,0,9,24,20
1670529709.828687,10.10.1.100:37792,0,1,19,18
1670529709.908594,10.10.1.100:37794,0,2,18,17
1670529709.909742,10.10.1.100:37796,0,9,24,20
1670529709.910934,10.10.1.100:37792,0,1,20,18
1670529709.989217,10.10.1.100:37794,0,2,20,17
1670529709.990352,10.10.1.100:37796,0,9,24,20
1670529709.991518,10.10.1.100:37792,0,1,21,18
1670529710.070357,10.10.1.100:37794,0,2,21,17
1670529710.071541,10.10.1.100:37796,0,9,24,20
1670529710.072700,10.10.1.100:37792,0,1,21,18
1670529710.151340,10.10.1.100:37794,0,2,21,17
1670529710.152468,10.10.1.100:37796,0,9,24,20
1670529710.153655,10.10.1.100:37792,0,1,21,18
1670529710.232928,10.10.1.100:37794,0,2,21,17
1670529710.234105,10.10.1.100:37796,0,9,25,20
1670529710.235302,10.10.1.100:37792,0,1,21,18
1670529710.345083,10.10.1.100:37794,0,2,21,17
1670529710.347788,10.10.1.100:37796,0,9,26,20
1670529710.350340,10.10.1.100:37792,0,1,21,18
1670529710.492700,10.10.1.100:37794,0,2,21,17
1670529710.495093,10.10.1.100:37796,0,9,27,20
1670529710.497088,10.10.1.100:37792,0,1,22,18
1670529710.582691,10.10.1.100:37794,0,2,21,17
1670529710.583871,10.10.1.100:37796,0,9,27,20
1670529710.585004,10.10.1.100:37792,0,1,23,18
1670529710.664874,10.10.1.100:37794,0,2,22,17
1670529710.666333,10.10.1.100:37796,0,9,27,20
1670529710.667813,10.10.1.100:37792,0,1,24,18
1670529710.747252,10.10.1.100:37794,0,2,22,17
1670529710.748651,10.10.1.100:37796,0,9,27,20
1670529710.749997,10.10.1.100:37792,0,1,24,18
1670529710.888198,10.10.1.100:37794,0,2,23,17
1670529710.891342,10.10.1.100:37796,0,9,27,20
1670529710.893785,10.10.1.100:37792,0,1,24,18
1670529711.026811,10.10.1.100:37794,0,2,24,17
1670529711.027999,10.10.1.100:37796,0,9,27,20
1670529711.029130,10.10.1.100:37792,0,1,24,18
1670529711.108079,10.10.1.100:37794,0,2,24,17
1670529711.109253,10.10.1.100:37796,0,9,28,20
1670529711.110423,10.10.1.100:37792,0,1,24,18
1670529711.189183,10.10.1.100:37794,0,2,24,17
1670529711.189294,10.10.1.100:37796,0,9,28,20
1670529711.189402,10.10.1.100:37792,0,1,24,18
1670529711.293198,10.10.1.100:37794,0,2,24,17
1670529711.294732,10.10.1.100:37796,0,9,28,20
1670529711.296293,10.10.1.100:37792,1,2,24,17
1670529711.384430,10.10.1.100:37794,0,2,24,17
1670529711.385949,10.10.1.100:37796,0,9,28,20
1670529711.387478,10.10.1.100:37792,1,2,23,17
1670529711.467674,10.10.1.100:37794,0,2,24,17
1670529711.469036,10.10.1.100:37796,0,9,28,20
1670529711.470401,10.10.1.100:37792,2,3,20,17
1670529711.550027,10.10.1.100:37794,1,3,22,16
1670529711.551209,10.10.1.100:37796,0,9,28,20
1670529711.552344,10.10.1.100:37792,3,4,17,17
1670529711.632554,10.10.1.100:37794,2,4,20,16
1670529711.633688,10.10.1.100:37796,0,9,28,20
1670529711.634835,10.10.1.100:37792,3,4,17,17
1670529711.716494,10.10.1.100:37794,2,4,16,16
1670529711.717840,10.10.1.100:37796,0,9,28,20
1670529711.719222,10.10.1.100:37792,3,4,17,17
1670529711.813324,10.10.1.100:37794,3,5,15,16
1670529711.815388,10.10.1.100:37796,0,9,28,20
1670529711.816524,10.10.1.100:37792,3,4,17,17
1670529711.897482,10.10.1.100:37794,3,5,15,16
1670529711.899020,10.10.1.100:37796,1,10,27,19
1670529711.900442,10.10.1.100:37792,3,4,17,17
1670529711.983382,10.10.1.100:37794,3,5,15,16
1670529711.984737,10.10.1.100:37796,1,10,24,19
1670529711.986086,10.10.1.100:37792,3,4,17,17
1670529712.066619,10.10.1.100:37794,3,5,15,16
1670529712.067861,10.10.1.100:37796,1,10,22,19
1670529712.068995,10.10.1.100:37792,3,4,17,17
1670529712.148053,10.10.1.100:37794,3,5,15,16
1670529712.149199,10.10.1.100:37796,1,10,22,19
1670529712.150334,10.10.1.100:37792,3,5,17,17
1670529712.230145,10.10.1.100:37794,3,5,15,16
1670529712.231542,10.10.1.100:37796,1,10,22,19
1670529712.232914,10.10.1.100:37792,2,5,17,17
1670529712.312588,10.10.1.100:37794,2,5,16,16
1670529712.313760,10.10.1.100:37796,1,10,22,19
1670529712.314931,10.10.1.100:37792,1,5,17,17
1670529712.394327,10.10.1.100:37794,1,5,16,16
1670529712.395774,10.10.1.100:37796,1,10,22,19
1670529712.397139,10.10.1.100:37792,1,5,17,17
1670529712.475735,10.10.1.100:37794,0,5,16,16
1670529712.476870,10.10.1.100:37796,1,10,21,19
1670529712.478003,10.10.1.100:37792,1,5,17,17
1670529712.557014,10.10.1.100:37794,0,5,16,16
1670529712.558146,10.10.1.100:37796,1,10,19,19
1670529712.559360,10.10.1.100:37792,1,5,17,17
1670529712.637421,10.10.1.100:37794,0,5,16,16
1670529712.638925,10.10.1.100:37796,0,10,19,19
1670529712.640062,10.10.1.100:37792,1,5,17,17
1670529712.720300,10.10.1.100:37794,0,5,16,16
1670529712.721463,10.10.1.100:37796,0,10,20,19
1670529712.722676,10.10.1.100:37792,1,5,17,17
1670529712.812937,10.10.1.100:37794,0,5,16,16
1670529712.814978,10.10.1.100:37796,0,10,20,19
1670529712.816958,10.10.1.100:37792,0,5,17,17
1670529712.958239,10.10.1.100:37794,0,5,16,16
1670529712.960719,10.10.1.100:37796,0,10,20,19
1670529712.962957,10.10.1.100:37792,0,5,17,17
1670529713.064429,10.10.1.100:37794,0,5,17,16
1670529713.065766,10.10.1.100:37796,0,10,20,19
1670529713.067182,10.10.1.100:37792,0,5,18,17
1670529713.146026,10.10.1.100:37794,0,5,18,16
1670529713.147235,10.10.1.100:37796,0,10,20,19
1670529713.148370,10.10.1.100:37792,0,5,18,17
1670529713.227356,10.10.1.100:37794,0,5,18,16
1670529713.228696,10.10.1.100:37796,0,10,21,19
1670529713.230014,10.10.1.100:37792,0,5,18,17
1670529713.309113,10.10.1.100:37794,0,5,18,16
1670529713.310273,10.10.1.100:37796,0,10,22,19
1670529713.311434,10.10.1.100:37792,0,5,18,17
1670529713.390255,10.10.1.100:37794,0,5,18,16
1670529713.391530,10.10.1.100:37796,0,10,22,19
1670529713.392658,10.10.1.100:37792,0,5,18,17
1670529713.471505,10.10.1.100:37794,0,5,18,16
1670529713.472923,10.10.1.100:37796,0,10,22,19
1670529713.474250,10.10.1.100:37792,0,5,19,17
1670529713.554119,10.10.1.100:37794,0,5,18,16
1670529713.555520,10.10.1.100:37796,0,10,22,19
1670529713.556837,10.10.1.100:37792,0,5,19,17
1670529713.635386,10.10.1.100:37794,0,5,19,16
1670529713.636524,10.10.1.100:37796,0,10,22,19
1670529713.637742,10.10.1.100:37792,0,5,20,17
1670529713.716349,10.10.1.100:37794,0,5,19,16
1670529713.717477,10.10.1.100:37796,0,10,22,19
1670529713.718607,10.10.1.100:37792,0,5,20,17
1670529713.797686,10.10.1.100:37794,0,5,19,16
1670529713.799049,10.10.1.100:37796,0,10,22,19
1670529713.800470,10.10.1.100:37792,0,5,20,17
1670529713.879653,10.10.1.100:37794,0,5,19,16
1670529713.880795,10.10.1.100:37796,0,10,22,19
1670529713.881925,10.10.1.100:37792,0,5,20,17
1670529713.961076,10.10.1.100:37794,0,5,19,16
1670529713.962431,10.10.1.100:37796,0,10,22,19
1670529713.963862,10.10.1.100:37792,0,5,20,17
1670529714.044127,10.10.1.100:37794,0,5,19,16
1670529714.045265,10.10.1.100:37796,0,10,23,19
1670529714.046414,10.10.1.100:37792,0,5,20,17
1670529714.126250,10.10.1.100:37794,0,5,19,16
1670529714.127736,10.10.1.100:37796,0,10,23,19
1670529714.129036,10.10.1.100:37792,0,5,20,17
1670529714.208133,10.10.1.100:37794,0,5,19,16
1670529714.209260,10.10.1.100:37796,0,10,23,19
1670529714.210432,10.10.1.100:37792,0,5,20,17
1670529714.290102,10.10.1.100:37794,0,5,19,16
1670529714.291471,10.10.1.100:37796,0,10,23,19
1670529714.292798,10.10.1.100:37792,0,5,20,17
1670529714.372374,10.10.1.100:37794,0,5,20,16
1670529714.373709,10.10.1.100:37796,0,10,23,19
1670529714.375076,10.10.1.100:37792,0,5,20,17
1670529714.454624,10.10.1.100:37794,0,5,20,16
1670529714.455809,10.10.1.100:37796,0,10,23,19
1670529714.456933,10.10.1.100:37792,0,5,21,17
1670529714.535614,10.10.1.100:37794,0,5,20,16
1670529714.536944,10.10.1.100:37796,0,10,23,19
1670529714.538244,10.10.1.100:37792,0,5,21,17
1670529714.618308,10.10.1.100:37794,0,5,20,16
1670529714.619486,10.10.1.100:37796,0,10,23,19
1670529714.620628,10.10.1.100:37792,0,5,21,17
1670529714.699534,10.10.1.100:37794,0,5,20,16
1670529714.700669,10.10.1.100:37796,0,10,23,19
1670529714.701820,10.10.1.100:37792,0,5,21,17
1670529714.780634,10.10.1.100:37794,0,5,20,16
1670529714.781800,10.10.1.100:37796,0,10,23,19
1670529714.782957,10.10.1.100:37792,0,5,21,17
1670529714.861759,10.10.1.100:37794,0,5,20,16
1670529714.863129,10.10.1.100:37796,0,10,23,19
1670529714.864485,10.10.1.100:37792,0,5,21,17
1670529714.944773,10.10.1.100:37794,0,5,20,16
1670529714.946098,10.10.1.100:37796,0,10,23,19
1670529714.947466,10.10.1.100:37792,0,5,21,17
1670529715.027068,10.10.1.100:37794,0,5,20,16
1670529715.028401,10.10.1.100:37796,0,10,23,19
1670529715.029754,10.10.1.100:37792,0,5,21,17
1670529715.109307,10.10.1.100:37794,0,5,20,16
1670529715.110636,10.10.1.100:37796,0,10,23,19
1670529715.112002,10.10.1.100:37792,0,5,21,17
1670529715.192027,10.10.1.100:37794,0,5,20,16
1670529715.193223,10.10.1.100:37796,0,10,23,19
1670529715.194416,10.10.1.100:37792,0,5,21,17
1670529715.273032,10.10.1.100:37794,0,5,20,16
1670529715.274179,10.10.1.100:37796,0,10,23,19
1670529715.275359,10.10.1.100:37792,0,5,21,17
1670529715.354712,10.10.1.100:37794,0,5,20,16
1670529715.356314,10.10.1.100:37796,0,10,23,19
1670529715.357679,10.10.1.100:37792,0,5,21,17
1670529715.439019,10.10.1.100:37794,0,5,20,16
1670529715.440355,10.10.1.100:37796,0,10,23,19
1670529715.441679,10.10.1.100:37792,0,5,21,17
1670529715.521689,10.10.1.100:37794,0,5,20,16
1670529715.523085,10.10.1.100:37796,0,10,23,19
1670529715.524413,10.10.1.100:37792,0,5,21,17
1670529715.602979,10.10.1.100:37794,0,5,20,16
1670529715.604323,10.10.1.100:37796,0,10,23,19
1670529715.605678,10.10.1.100:37792,0,5,21,17
1670529715.684818,10.10.1.100:37794,0,5,20,16
1670529715.685984,10.10.1.100:37796,0,10,23,19
1670529715.687178,10.10.1.100:37792,0,5,21,17
1670529715.765229,10.10.1.100:37794,0,5,20,16
1670529715.766356,10.10.1.100:37796,0,10,23,19
1670529715.767533,10.10.1.100:37792,0,5,21,17
1670529715.845506,10.10.1.100:37794,0,5,20,16
1670529715.847004,10.10.1.100:37796,0,10,23,19
1670529715.848146,10.10.1.100:37792,0,5,21,17
1670529715.927144,10.10.1.100:37794,0,5,20,16
1670529715.928469,10.10.1.100:37796,0,10,23,19
1670529715.929784,10.10.1.100:37792,0,5,21,17
1670529716.032401,10.10.1.100:37794,0,5,21,16
1670529716.034925,10.10.1.100:37796,0,10,23,19
1670529716.037256,10.10.1.100:37792,0,5,21,17
1670529716.174971,10.10.1.100:37794,0,5,21,16
1670529716.177115,10.10.1.100:37796,0,10,24,19
1670529716.179322,10.10.1.100:37792,0,5,21,17
1670529716.291892,10.10.1.100:37794,0,5,21,16
1670529716.293058,10.10.1.100:37796,0,10,24,19
1670529716.294201,10.10.1.100:37792,0,5,21,17
1670529716.371750,10.10.1.100:37794,0,5,21,16
1670529716.372874,10.10.1.100:37796,0,10,24,19
1670529716.373993,10.10.1.100:37792,0,5,22,17
1670529716.453199,10.10.1.100:37794,0,5,21,16
1670529716.454526,10.10.1.100:37796,0,10,24,19
1670529716.455902,10.10.1.100:37792,0,5,22,17
1670529716.535649,10.10.1.100:37794,0,5,21,16
1670529716.537017,10.10.1.100:37796,0,10,25,19
1670529716.538303,10.10.1.100:37792,0,5,22,17
1670529716.617361,10.10.1.100:37794,0,5,22,16
1670529716.618488,10.10.1.100:37796,0,10,25,19
1670529716.619656,10.10.1.100:37792,0,5,22,17
1670529716.697891,10.10.1.100:37794,0,5,22,16
1670529716.699252,10.10.1.100:37796,0,10,25,19
1670529716.700570,10.10.1.100:37792,0,5,22,17
1670529716.779714,10.10.1.100:37794,0,5,23,16
1670529716.780838,10.10.1.100:37796,0,10,25,19
1670529716.781959,10.10.1.100:37792,0,5,22,17
1670529716.861413,10.10.1.100:37794,0,5,23,16
1670529716.862535,10.10.1.100:37796,0,10,25,19
1670529716.863699,10.10.1.100:37792,0,5,22,17
1670529716.942947,10.10.1.100:37794,0,5,23,16
1670529716.944271,10.10.1.100:37796,0,10,26,19
1670529716.945585,10.10.1.100:37792,0,5,23,17
1670529717.025752,10.10.1.100:37794,0,5,23,16
1670529717.027108,10.10.1.100:37796,0,10,26,19
1670529717.028424,10.10.1.100:37792,0,5,23,17
1670529717.107422,10.10.1.100:37794,0,5,23,16
1670529717.108747,10.10.1.100:37796,0,10,27,19
1670529717.110075,10.10.1.100:37792,0,5,23,17
1670529717.190375,10.10.1.100:37794,0,5,23,16
1670529717.191845,10.10.1.100:37796,0,10,27,19
1670529717.193238,10.10.1.100:37792,0,5,23,17
1670529717.272338,10.10.1.100:37794,0,5,23,16
1670529717.273470,10.10.1.100:37796,0,10,28,19
1670529717.274589,10.10.1.100:37792,0,5,23,17
1670529717.413891,10.10.1.100:37794,0,5,24,16
1670529717.415956,10.10.1.100:37796,0,10,28,19
1670529717.417916,10.10.1.100:37792,0,5,24,17
1670529717.539534,10.10.1.100:37794,0,5,25,16
1670529717.540865,10.10.1.100:37796,0,10,28,19
1670529717.542183,10.10.1.100:37792,0,5,25,17
1670529717.621389,10.10.1.100:37794,0,5,27,16
1670529717.622707,10.10.1.100:37796,0,10,28,19
1670529717.624087,10.10.1.100:37792,0,5,25,17
1670529717.704536,10.10.1.100:37794,1,6,26,18
1670529717.705936,10.10.1.100:37796,0,10,29,19
1670529717.707437,10.10.1.100:37792,0,5,25,17
1670529717.788118,10.10.1.100:37794,1,6,26,18
1670529717.789249,10.10.1.100:37796,0,10,31,19
1670529717.790388,10.10.1.100:37792,0,5,25,17
1670529717.868115,10.10.1.100:37794,1,6,25,18
1670529717.869587,10.10.1.100:37796,0,10,32,19
1670529717.870710,10.10.1.100:37792,0,5,25,17
1670529717.949738,10.10.1.100:37794,1,6,25,18
1670529717.951100,10.10.1.100:37796,0,10,33,19
1670529717.952457,10.10.1.100:37792,0,5,25,17
1670529718.032089,10.10.1.100:37794,1,6,25,18
1670529718.033408,10.10.1.100:37796,0,10,34,19
1670529718.034730,10.10.1.100:37792,3,8,21,17
1670529718.113961,10.10.1.100:37794,1,6,25,18
1670529718.115319,10.10.1.100:37796,0,10,34,19
1670529718.116676,10.10.1.100:37792,3,8,20,17
1670529718.197680,10.10.1.100:37794,1,6,23,18
1670529718.199051,10.10.1.100:37796,0,10,35,19
1670529718.200372,10.10.1.100:37792,5,10,17,17
1670529718.280227,10.10.1.100:37794,2,7,22,18
1670529718.281679,10.10.1.100:37796,0,10,35,19
1670529718.283044,10.10.1.100:37792,5,10,17,17
1670529718.361007,10.10.1.100:37794,3,8,20,18
1670529718.362125,10.10.1.100:37796,0,10,35,19
1670529718.363285,10.10.1.100:37792,6,11,16,17
1670529718.442346,10.10.1.100:37794,5,10,17,18
1670529718.443550,10.10.1.100:37796,0,10,35,19
1670529718.444679,10.10.1.100:37792,6,11,16,17
1670529718.524110,10.10.1.100:37794,4,10,18,18
1670529718.525433,10.10.1.100:37796,0,10,37,19
1670529718.526748,10.10.1.100:37792,6,11,16,17
1670529718.605816,10.10.1.100:37794,4,10,18,18
1670529718.607172,10.10.1.100:37796,1,11,35,25
1670529718.608559,10.10.1.100:37792,6,11,16,17
1670529718.688600,10.10.1.100:37794,4,10,18,18
1670529718.689935,10.10.1.100:37796,2,12,32,25
1670529718.691295,10.10.1.100:37792,6,11,16,17
1670529718.770807,10.10.1.100:37794,4,10,18,18
1670529718.772180,10.10.1.100:37796,2,12,30,25
1670529718.773502,10.10.1.100:37792,6,11,16,17
1670529718.853254,10.10.1.100:37794,4,10,18,18
1670529718.854379,10.10.1.100:37796,3,13,28,25
1670529718.855552,10.10.1.100:37792,4,12,17,17
1670529718.933992,10.10.1.100:37794,4,10,18,18
1670529718.935261,10.10.1.100:37796,3,13,27,25
1670529718.936395,10.10.1.100:37792,4,12,17,17
1670529719.015338,10.10.1.100:37794,4,10,18,18
1670529719.016670,10.10.1.100:37796,3,13,25,25
1670529719.017989,10.10.1.100:37792,2,12,17,17
1670529719.098230,10.10.1.100:37794,2,10,18,18
1670529719.099618,10.10.1.100:37796,3,13,25,25
1670529719.100940,10.10.1.100:37792,2,12,17,17
1670529719.181731,10.10.1.100:37794,1,10,18,18
1670529719.183118,10.10.1.100:37796,3,13,25,25
1670529719.184517,10.10.1.100:37792,1,12,17,17
1670529719.265353,10.10.1.100:37794,0,10,18,18
1670529719.266683,10.10.1.100:37796,3,13,25,25
1670529719.268078,10.10.1.100:37792,1,12,17,17
1670529719.347259,10.10.1.100:37794,0,10,18,18
1670529719.348391,10.10.1.100:37796,3,13,25,25
1670529719.349555,10.10.1.100:37792,1,12,17,17
1670529719.428688,10.10.1.100:37794,0,10,18,18
1670529719.429819,10.10.1.100:37796,1,13,25,25
1670529719.430975,10.10.1.100:37792,1,12,17,17
1670529719.510567,10.10.1.100:37794,0,10,19,18
1670529719.511733,10.10.1.100:37796,1,13,25,25
1670529719.513217,10.10.1.100:37792,1,12,17,17
1670529719.593001,10.10.1.100:37794,0,10,19,18
1670529719.594408,10.10.1.100:37796,0,13,25,25
1670529719.595784,10.10.1.100:37792,0,12,17,17
1670529719.675971,10.10.1.100:37794,0,10,19,18
1670529719.677316,10.10.1.100:37796,0,13,25,25
1670529719.678736,10.10.1.100:37792,0,12,17,17
1670529719.758409,10.10.1.100:37794,0,10,19,18
1670529719.759898,10.10.1.100:37796,0,13,26,25
1670529719.761236,10.10.1.100:37792,0,12,18,17
1670529719.876614,10.10.1.100:37794,0,10,20,18
1670529719.879307,10.10.1.100:37796,0,13,26,25
1670529719.881783,10.10.1.100:37792,0,12,18,17
1670529720.019368,10.10.1.100:37794,0,10,22,18
1670529720.020756,10.10.1.100:37796,0,13,26,25
1670529720.022098,10.10.1.100:37792,0,12,18,17
1670529720.101836,10.10.1.100:37794,0,10,22,18
1670529720.103263,10.10.1.100:37796,0,13,28,25
1670529720.104610,10.10.1.100:37792,0,12,19,17
1670529720.184911,10.10.1.100:37794,0,10,22,18
1670529720.186260,10.10.1.100:37796,0,13,29,25
1670529720.187651,10.10.1.100:37792,0,12,19,17
1670529720.267673,10.10.1.100:37794,0,10,22,18
1670529720.269091,10.10.1.100:37796,0,13,30,25
1670529720.270433,10.10.1.100:37792,0,12,19,17
1670529720.355652,10.10.1.100:37794,0,10,22,18
1670529720.358001,10.10.1.100:37796,0,13,30,25
1670529720.360632,10.10.1.100:37792,0,12,20,17
1670529720.502088,10.10.1.100:37794,0,10,22,18
1670529720.504228,10.10.1.100:37796,0,13,30,25
1670529720.506211,10.10.1.100:37792,0,12,21,17
1670529720.642537,10.10.1.100:37794,0,10,23,18
1670529720.644009,10.10.1.100:37796,0,13,31,25
1670529720.645351,10.10.1.100:37792,0,12,21,17
1670529720.724069,10.10.1.100:37794,0,10,24,18
1670529720.725460,10.10.1.100:37796,0,13,31,25
1670529720.726806,10.10.1.100:37792,0,12,22,17
1670529720.806111,10.10.1.100:37794,0,10,25,18
1670529720.807482,10.10.1.100:37796,0,13,31,25
1670529720.808831,10.10.1.100:37792,0,12,22,17
1670529720.887715,10.10.1.100:37794,0,10,25,18
1670529720.889401,10.10.1.100:37796,0,13,32,25
1670529720.890736,10.10.1.100:37792,0,12,22,17
1670529720.969788,10.10.1.100:37794,0,10,25,18
1670529720.971243,10.10.1.100:37796,0,13,33,25
1670529720.972592,10.10.1.100:37792,0,12,22,17
1670529721.052354,10.10.1.100:37794,0,10,25,18
1670529721.053488,10.10.1.100:37796,1,14,31,23
1670529721.054614,10.10.1.100:37792,0,12,22,17
1670529721.133186,10.10.1.100:37794,0,10,25,18
1670529721.134532,10.10.1.100:37796,1,14,30,23
1670529721.135915,10.10.1.100:37792,0,12,22,17
1670529721.216273,10.10.1.100:37794,0,10,25,18
1670529721.217403,10.10.1.100:37796,2,15,28,23
1670529721.218575,10.10.1.100:37792,1,13,22,16
1670529721.297566,10.10.1.100:37794,0,10,25,18
1670529721.299016,10.10.1.100:37796,2,15,28,23
1670529721.300354,10.10.1.100:37792,1,13,20,16
1670529721.379773,10.10.1.100:37794,1,11,24,17
1670529721.381151,10.10.1.100:37796,2,15,26,23
1670529721.382610,10.10.1.100:37792,1,13,19,16
1670529721.462184,10.10.1.100:37794,2,12,22,17
1670529721.463370,10.10.1.100:37796,2,15,26,23
1670529721.464533,10.10.1.100:37792,1,13,19,16
1670529721.543554,10.10.1.100:37794,3,13,18,17
1670529721.544721,10.10.1.100:37796,2,15,26,23
1670529721.545855,10.10.1.100:37792,1,13,18,16
1670529721.624591,10.10.1.100:37794,4,14,16,17
1670529721.625998,10.10.1.100:37796,3,16,26,23
1670529721.627390,10.10.1.100:37792,1,13,18,16
1670529721.706668,10.10.1.100:37794,4,14,16,17
1670529721.708094,10.10.1.100:37796,3,16,23,23
1670529721.709493,10.10.1.100:37792,2,14,16,16
1670529721.789047,10.10.1.100:37794,4,14,16,17
1670529721.790423,10.10.1.100:37796,4,17,23,23
