1670534349.710765,10.10.1.100:37820,0,41,8,
1670534349.790983,10.10.1.100:37824,0,48,10,
1670534349.792470,10.10.1.100:37822,0,46,10,
1670534349.793795,10.10.1.100:37820,0,41,8,
1670534349.873350,10.10.1.100:37824,0,48,10,
1670534349.874881,10.10.1.100:37822,0,46,10,
1670534349.876250,10.10.1.100:37820,0,41,8,
1670534349.955695,10.10.1.100:37824,0,48,10,
1670534349.957162,10.10.1.100:37822,0,46,10,
1670534349.958489,10.10.1.100:37820,0,41,8,
1670534350.038156,10.10.1.100:37824,0,48,10,
1670534350.039717,10.10.1.100:37822,0,46,10,
1670534350.041052,10.10.1.100:37820,0,41,8,
1670534350.120863,10.10.1.100:37824,0,48,10,
1670534350.122324,10.10.1.100:37822,0,46,10,
1670534350.123733,10.10.1.100:37820,0,41,8,
1670534350.203115,10.10.1.100:37824,0,48,10,
1670534350.204550,10.10.1.100:37822,0,46,10,
1670534350.205916,10.10.1.100:37820,0,41,8,
1670534350.286010,10.10.1.100:37824,0,48,10,
1670534350.287533,10.10.1.100:37822,0,46,10,
1670534350.288863,10.10.1.100:37820,0,41,8,
1670534350.425995,10.10.1.100:37824,0,48,10,
1670534350.428617,10.10.1.100:37822,0,46,10,
1670534350.431066,10.10.1.100:37820,0,41,8,
1670534350.574757,10.10.1.100:37824,0,48,4,
1670534350.577360,10.10.1.100:37822,0,46,10,
1670534350.579798,10.10.1.100:37820,0,41,8,
1670534350.667406,10.10.1.100:37824,0,48,4,
1670534350.668831,10.10.1.100:37822,0,46,4,
1670534350.670218,10.10.1.100:37820,0,41,4,
1670534350.749629,10.10.1.100:37824,0,48,4,
1670534350.751120,10.10.1.100:37822,0,46,4,
1670534350.752493,10.10.1.100:37820,0,41,4,
1670534350.834692,10.10.1.100:37824,0,48,4,
1670534350.836209,10.10.1.100:37822,0,46,4,
1670534350.837534,10.10.1.100:37820,0,41,4,
1670534350.917817,10.10.1.100:37824,0,48,16,
1670534350.919343,10.10.1.100:37822,0,46,16,
1670534350.920667,10.10.1.100:37820,0,41,14,
1670534351.000866,10.10.1.100:37824,0,48,16,
1670534351.002344,10.10.1.100:37822,0,46,16,
1670534351.003710,10.10.1.100:37820,0,41,14,
1670534351.084383,10.10.1.100:37824,0,48,16,
1670534351.085823,10.10.1.100:37822,0,46,16,
1670534351.087188,10.10.1.100:37820,0,41,14,
1670534351.166715,10.10.1.100:37824,0,48,16,
1670534351.168227,10.10.1.100:37822,0,46,16,
1670534351.169547,10.10.1.100:37820,0,41,14,
1670534351.249960,10.10.1.100:37824,0,48,16,
1670534351.251776,10.10.1.100:37822,0,46,16,
1670534351.253341,10.10.1.100:37820,0,41,14,
1670534351.334414,10.10.1.100:37824,0,48,16,
1670534351.335847,10.10.1.100:37822,0,46,16,
1670534351.337265,10.10.1.100:37820,0,41,14,
1670534351.416637,10.10.1.100:37824,0,48,16,
1670534351.418112,10.10.1.100:37822,0,46,16,
1670534351.419467,10.10.1.100:37820,0,41,14,
1670534351.501485,10.10.1.100:37824,0,48,16,
1670534351.503090,10.10.1.100:37822,0,46,16,
1670534351.504417,10.10.1.100:37820,0,41,14,
1670534351.627815,10.10.1.100:37824,0,48,16,
1670534351.630476,10.10.1.100:37822,0,46,16,
1670534351.632875,10.10.1.100:37820,0,41,14,
1670534351.782114,10.10.1.100:37824,0,48,16,
1670534351.785067,10.10.1.100:37822,0,46,16,
1670534351.787723,10.10.1.100:37820,0,41,14,
1670534351.913777,10.10.1.100:37824,0,48,16,
1670534351.916470,10.10.1.100:37822,0,46,16,
1670534351.918910,10.10.1.100:37820,0,41,14,
1670534352.061519,10.10.1.100:37824,0,48,16,
1670534352.064140,10.10.1.100:37822,0,46,16,
1670534352.066553,10.10.1.100:37820,0,41,14,
1670534352.159955,10.10.1.100:37824,0,48,16,
1670534352.161402,10.10.1.100:37822,0,46,16,
1670534352.162769,10.10.1.100:37820,0,41,14,
1670534352.243267,10.10.1.100:37824,0,48,16,
1670534352.244777,10.10.1.100:37822,0,46,16,
1670534352.246107,10.10.1.100:37820,0,41,14,
1670534352.325958,10.10.1.100:37824,0,48,16,
1670534352.327446,10.10.1.100:37822,0,46,16,
1670534352.328823,10.10.1.100:37820,0,41,14,
1670534352.408839,10.10.1.100:37824,0,48,16,
1670534352.410270,10.10.1.100:37822,0,46,16,
1670534352.411660,10.10.1.100:37820,0,41,14,
1670534352.494089,10.10.1.100:37824,0,48,16,
1670534352.495975,10.10.1.100:37822,0,46,16,
1670534352.497584,10.10.1.100:37820,0,41,14,
1670534352.578287,10.10.1.100:37824,0,48,16,
1670534352.579814,10.10.1.100:37822,0,46,16,
1670534352.581143,10.10.1.100:37820,0,41,14,
1670534352.661119,10.10.1.100:37824,0,48,16,
1670534352.662621,10.10.1.100:37822,0,46,16,
1670534352.664001,10.10.1.100:37820,0,41,14,
1670534352.744032,10.10.1.100:37824,0,48,16,
1670534352.745535,10.10.1.100:37822,0,46,16,
1670534352.746942,10.10.1.100:37820,0,41,14,
1670534352.826558,10.10.1.100:37824,0,48,16,
1670534352.828075,10.10.1.100:37822,0,46,16,
1670534352.829404,10.10.1.100:37820,0,41,14,
1670534352.909393,10.10.1.100:37824,0,48,16,
1670534352.910892,10.10.1.100:37822,0,46,16,
1670534352.912264,10.10.1.100:37820,0,41,14,
1670534352.991975,10.10.1.100:37824,0,48,16,
1670534352.993420,10.10.1.100:37822,0,46,16,
1670534352.994785,10.10.1.100:37820,0,41,14,
1670534353.074055,10.10.1.100:37824,0,48,16,
1670534353.075601,10.10.1.100:37822,0,46,16,
1670534353.076937,10.10.1.100:37820,0,41,14,
1670534353.184422,10.10.1.100:37824,0,48,16,
1670534353.187204,10.10.1.100:37822,0,46,16,
1670534353.189539,10.10.1.100:37820,0,41,14,
1670534353.330458,10.10.1.100:37824,0,48,16,
1670534353.333155,10.10.1.100:37822,0,46,16,
1670534353.335661,10.10.1.100:37820,0,41,14,
1670534353.424190,10.10.1.100:37824,0,48,16,
1670534353.425647,10.10.1.100:37822,0,46,16,
1670534353.427049,10.10.1.100:37820,0,41,14,
1670534353.508484,10.10.1.100:37824,0,48,16,
1670534353.509924,10.10.1.100:37822,0,46,16,
1670534353.511299,10.10.1.100:37820,0,41,14,
1670534353.590361,10.10.1.100:37824,0,48,16,
1670534353.592520,10.10.1.100:37822,0,46,16,
1670534353.595004,10.10.1.100:37820,0,41,14,
1670534353.736530,10.10.1.100:37824,0,48,16,
1670534353.739430,10.10.1.100:37822,0,46,16,
1670534353.741908,10.10.1.100:37820,0,41,14,
1670534353.862974,10.10.1.100:37824,0,48,16,
1670534353.864470,10.10.1.100:37822,0,46,16,
1670534353.865824,10.10.1.100:37820,0,41,14,
1670534353.944812,10.10.1.100:37824,0,48,16,
1670534353.946352,10.10.1.100:37822,0,46,16,
1670534353.947788,10.10.1.100:37820,0,41,14,
1670534354.028149,10.10.1.100:37824,0,48,16,
1670534354.029622,10.10.1.100:37822,0,46,16,
1670534354.031011,10.10.1.100:37820,0,41,14,
1670534354.111308,10.10.1.100:37824,0,48,16,
1670534354.112765,10.10.1.100:37822,0,46,16,
1670534354.114111,10.10.1.100:37820,0,41,14,
1670534354.193498,10.10.1.100:37824,0,48,16,
1670534354.195036,10.10.1.100:37822,0,46,16,
1670534354.196414,10.10.1.100:37820,0,41,14,
1670534354.276259,10.10.1.100:37824,0,48,16,
1670534354.277719,10.10.1.100:37822,0,46,16,
1670534354.279169,10.10.1.100:37820,0,41,14,
1670534354.359274,10.10.1.100:37824,0,48,16,
1670534354.360705,10.10.1.100:37822,0,46,16,
1670534354.362070,10.10.1.100:37820,0,41,14,
1670534354.441376,10.10.1.100:37824,0,48,16,
1670534354.442888,10.10.1.100:37822,0,46,16,
1670534354.444302,10.10.1.100:37820,0,41,14,
1670534354.524981,10.10.1.100:37824,0,48,16,
1670534354.526412,10.10.1.100:37822,0,46,16,
1670534354.527853,10.10.1.100:37820,0,41,14,
1670534354.624495,10.10.1.100:37824,0,48,16,
1670534354.627137,10.10.1.100:37822,0,46,16,
1670534354.629492,10.10.1.100:37820,0,41,14,
1670534354.772071,10.10.1.100:37824,0,48,16,
1670534354.774672,10.10.1.100:37822,0,46,16,
1670534354.777081,10.10.1.100:37820,0,41,14,
1670534354.887407,10.10.1.100:37824,0,48,16,
1670534354.888878,10.10.1.100:37822,0,46,16,
1670534354.890234,10.10.1.100:37820,0,41,14,
1670534354.969105,10.10.1.100:37824,0,48,16,
1670534354.970513,10.10.1.100:37822,0,46,16,
1670534354.971906,10.10.1.100:37820,0,41,14,
1670534355.091091,10.10.1.100:37824,0,48,16,
1670534355.093624,10.10.1.100:37822,0,46,16,
1670534355.096075,10.10.1.100:37820,0,41,14,
1670534355.230516,10.10.1.100:37824,0,48,16,
1670534355.232030,10.10.1.100:37822,0,46,16,
1670534355.233352,10.10.1.100:37820,0,41,14,
1670534355.312964,10.10.1.100:37824,0,48,16,
1670534355.314406,10.10.1.100:37822,0,46,16,
1670534355.315776,10.10.1.100:37820,0,41,14,
1670534355.395759,10.10.1.100:37824,0,48,16,
1670534355.397185,10.10.1.100:37822,0,46,16,
1670534355.398532,10.10.1.100:37820,0,41,14,
1670534355.477695,10.10.1.100:37824,0,48,16,
1670534355.479228,10.10.1.100:37822,0,46,16,
1670534355.480568,10.10.1.100:37820,0,41,14,
1670534355.560461,10.10.1.100:37824,0,48,16,
1670534355.561984,10.10.1.100:37822,0,46,16,
1670534355.563403,10.10.1.100:37820,0,41,14,
1670534355.642934,10.10.1.100:37824,0,48,16,
1670534355.644368,10.10.1.100:37822,0,46,16,
1670534355.645692,10.10.1.100:37820,0,41,14,
1670534355.724661,10.10.1.100:37824,0,48,16,
1670534355.726076,10.10.1.100:37822,0,46,16,
1670534355.727489,10.10.1.100:37820,0,41,14,
1670534355.806606,10.10.1.100:37824,0,48,16,
1670534355.808112,10.10.1.100:37822,0,46,16,
1670534355.809477,10.10.1.100:37820,0,41,14,
1670534355.889508,10.10.1.100:37824,0,48,16,
1670534355.891147,10.10.1.100:37822,0,46,16,
1670534355.893994,10.10.1.100:37820,0,41,14,
1670534356.039860,10.10.1.100:37824,0,48,16,
1670534356.042513,10.10.1.100:37822,0,46,16,
1670534356.044978,10.10.1.100:37820,0,41,14,
1670534356.148008,10.10.1.100:37824,0,48,16,
1670534356.149462,10.10.1.100:37822,0,46,16,
1670534356.150925,10.10.1.100:37820,0,41,14,
1670534356.231562,10.10.1.100:37824,0,48,16,
1670534356.233025,10.10.1.100:37822,0,46,16,
1670534356.234402,10.10.1.100:37820,0,41,14,
1670534356.313755,10.10.1.100:37824,0,48,16,
1670534356.315333,10.10.1.100:37822,0,46,16,
1670534356.316677,10.10.1.100:37820,0,41,14,
1670534356.397028,10.10.1.100:37824,0,48,16,
1670534356.398540,10.10.1.100:37822,0,46,16,
1670534356.399920,10.10.1.100:37820,0,41,14,
1670534356.479556,10.10.1.100:37824,0,48,16,
1670534356.481004,10.10.1.100:37822,0,46,16,
1670534356.482345,10.10.1.100:37820,0,41,14,
1670534356.562713,10.10.1.100:37824,0,48,16,
1670534356.564197,10.10.1.100:37822,0,46,16,
1670534356.565533,10.10.1.100:37820,0,41,14,
1670534356.645908,10.10.1.100:37824,0,48,16,
1670534356.647386,10.10.1.100:37822,0,46,16,
1670534356.648723,10.10.1.100:37820,0,41,14,
1670534356.728788,10.10.1.100:37824,0,48,16,
1670534356.730266,10.10.1.100:37822,0,46,16,
1670534356.731702,10.10.1.100:37820,0,41,14,
1670534356.839152,10.10.1.100:37824,0,48,16,
1670534356.841740,10.10.1.100:37822,0,46,16,
1670534356.844182,10.10.1.100:37820,0,41,14,
1670534356.980434,10.10.1.100:37824,0,48,16,
1670534356.981978,10.10.1.100:37822,0,46,16,
1670534356.983373,10.10.1.100:37820,0,41,14,
1670534357.063652,10.10.1.100:37824,0,48,16,
1670534357.065210,10.10.1.100:37822,0,46,16,
1670534357.066636,10.10.1.100:37820,0,41,14,
1670534357.146967,10.10.1.100:37824,0,48,16,
1670534357.148428,10.10.1.100:37822,0,46,16,
1670534357.149772,10.10.1.100:37820,0,41,14,
1670534357.230031,10.10.1.100:37824,0,48,16,
1670534357.231599,10.10.1.100:37822,0,46,16,
1670534357.233012,10.10.1.100:37820,0,41,14,
1670534357.313724,10.10.1.100:37824,0,48,16,
1670534357.315255,10.10.1.100:37822,0,46,16,
1670534357.316703,10.10.1.100:37820,0,41,14,
1670534357.396742,10.10.1.100:37824,0,48,16,
1670534357.398159,10.10.1.100:37822,0,46,16,
1670534357.399578,10.10.1.100:37820,0,41,14,
1670534357.479993,10.10.1.100:37824,0,48,16,
1670534357.481493,10.10.1.100:37822,0,46,16,
1670534357.482896,10.10.1.100:37820,0,41,14,
1670534357.564773,10.10.1.100:37824,0,48,16,
1670534357.566282,10.10.1.100:37822,0,46,16,
1670534357.567680,10.10.1.100:37820,0,41,14,
1670534357.701986,10.10.1.100:37824,0,48,16,
